,username,tweet,date
899,Kusumawatii30,@mega_muchtar @Riaasteel Mana ada banjir,2016-09-19T15:35:02.000Z
900,BP_Kaskus,[BP] Kantor kokoh banjir tah!! MANA MUNGKIINN https://t.co/56PitwKdVj,2016-09-19T15:31:47.000Z
901,alx_pinky,@BadDaddyy69 Pengen sampai banjir kayak gini daddyy~~ (⌒o⌒) https://t.co/J605hrRQZl,2016-09-19T15:31:20.000Z
902,FStempel,"Terimakasih sudah pesan stempel di #kotasolo , semoga #jakarta bebas banjir, adem ayem tentrem,… https://t.co/MqlxkY2CPl",2016-09-19T15:30:36.000Z
903,amirahjmn,Take care all my families at Selangor. Please alert about surrounding you okay? Banjir jarang berlaku but get ready awal2.,2016-09-19T15:30:09.000Z
904,ninasakinah,poli aku femes pulak banjir. ni biawak comfirm merata. siap masuk bilik ni @bharianmy https://t.co/rvIDH2shf3,2016-09-19T15:30:04.000Z
905,violet_mi,Mentang2 pake mobil.gak mikirin yg pake kereta.banjir pun main gas aja...,2016-09-19T15:30:01.000Z
906,Wkasyraf,@dxnd__ @adliaziz98 poli siapa banjir? Tasik pun kecik tempat aku,2016-09-19T15:27:14.000Z
907,junhoero,"Buset banjir, bentar. Gua balesin mt dari bawah",2016-09-19T15:26:55.000Z
908,bernamadotcom,Bomba Selangor siap siaga hadapi kemungkinan banjir besar https://t.co/vGc5MsVmkS,2016-09-19T15:25:30.000Z
909,SINDOnews,Lima Pompa Tak Mampu Tangani Banjir di Jalan Patra https://t.co/Z3IF5hqe0J,2016-09-19T15:25:20.000Z
910,XANXJISOO,"ya banjir ogah streaming in dia:((

ohh pantes https://t.co/4fYKFBHtaf",2016-09-19T15:25:03.000Z
911,ilhamnh17,Hujan terus -_- Hujan boleh asal jngan Banjir ajj lah sklh keHambat nih -_- mana mau UTS lagi klo sampe bnjir TERLALU #JKT48TonightShow_NET,2016-09-19T15:24:36.000Z
912,amirasyfkh,Kalau esk jem dgn banjir jgk aku tido rumah jiaa 😂 pastu pkl 2 balik rumah mcm balik drpd sklh padahal.... 😂😂,2016-09-19T15:24:05.000Z
913,rickdeniro,"@PRFMnews mudah mudahan hujan ini tidak membuat banjir,bandung Selatan dari sore hujan gede",2016-09-19T15:23:20.000Z
914,TR_ChengXiao98,@TR_Suga93 biarin buat pelampung kalo banjir nih :'3 /?,2016-09-19T15:23:05.000Z
915,bonyzm,"Wedew atap Terminal 3 kebanggaan runtuh, setelah sebelumnya di beritakan tergenang banjir. 
Kalau belum siap... https://t.co/rEm7jsTKZs",2016-09-19T15:23:00.000Z
916,Queenethy,"Enjoy traffic di angkot 61 yang abang supirnya bingung mau lewat mana karna semua jalan banjir,… https://t.co/pKWZaa7KIz",2016-09-19T15:21:27.000Z
917,Qissupercute,Masa kat rmh sewa dlu i pernh cuba nk baiki paip bocor. Rupanya besi tu dah karat rapuh. Pecah terus banjir rmh.,2016-09-19T15:20:21.000Z
918,MitraKomNet,"Banjir Testi Dari konsumen nih salah satunya, mau lebih banyak cek favorite kita, Pin: 261E4793 https://t.co/Ixz7Bkq5uI …",2016-09-19T15:19:54.000Z
919,BursaBerita,Gereja Ingatkan Bahaya Banjir https://t.co/2A41EfoJrr,2016-09-19T15:19:39.000Z
920,rickdeniro,"aya bahan banjir yeuh di kab.bandung,hujan dari pagi hingga malam terus terusan,Ya Rabb,jadikanlah hujan ini... https://t.co/t8Kk1Wf61f",2016-09-19T15:19:18.000Z
921,Baguspr42560007,banjir!!!!!,2016-09-19T15:19:00.000Z
922,ihsanfacker,Banjir lahk banjirr euyy 󾌴󾌴󾌴,2016-09-19T15:18:34.000Z
923,myrasamsudin,banjir tengok busan ni 😂 kalau pi wayang ni buat malu je,2016-09-19T15:17:15.000Z
924,priworldscienv,"Need the latest news on #flooding? In Jakarta, there's an app for that. @pritheworld, @cementley, @PetaJkt #banjir https://t.co/jQi4S5R5jA",2016-09-19T15:17:15.000Z
925,VeronikaEtty,"FRUTABLEND Laris,Banjir Order tiap hari cinn,YYuk yg mao jadi member chat me.WA 081310748746 BBM:5F4B369C https://t.co/AOqeHgtqLy",2016-09-19T15:16:06.000Z
926,bocahnade,"udan terusssss
banjir pie daerah sekayu kingko",2016-09-19T15:15:42.000Z
927,Idi_urangkace,"@jonru klo masih banjir jg, mkn harus jadi tuhan. Hahaha....",2016-09-19T15:14:52.000Z
928,xAmiruLIzzaTx,@ShafiqaSharbi i pernah try. Banjir habis mata sebab tak reti. Lol okay I'll wait for yahhh,2016-09-19T15:14:36.000Z
929,jjaeksonwang,@WeGotLoves oy admin taeyong. Ada apa dengan kau? Tl gw banjir dengan kata2 admin taeyong😂 dan gw gatau ada apa😂,2016-09-19T15:14:30.000Z
930,ZakwanAbqarie,dijangka banjir bakal melanda psis?,2016-09-19T15:14:20.000Z
931,MTLMH93,"@MTINHO93 yaa kebon dd banjir :""",2016-09-19T15:14:19.000Z
932,masrur_anhar,"Tuh kantor Gub yg kamu puji2 banjir, bgmn mo ngurus warganya yg banjir jg @zaskiameccashop @zaskiamecca",2016-09-19T15:13:38.000Z
933,XXXJYERIN,@XJin_ @XXXJUNGKOOK @CLCyeun kenapa pada seneng bgt bikin banjir? Coba jelaskan,2016-09-19T15:13:25.000Z
934,SinarOnline,Bomba Selangor siap sedia hadapi kemungkinan banjir https://t.co/SbspFpDRR3,2016-09-19T15:12:40.000Z
935,XJin_,"@XXXJUNGKOOK @XXXJYERIN @CLCyeun lanjut bro, bikin banjir",2016-09-19T15:11:59.000Z
936,rinamarliana96,Ayah suara dilan bikin banjir @pidibaiq,2016-09-19T15:11:23.000Z
937,Ainaaa_Fatihah,Em banjir,2016-09-19T15:10:17.000Z
938,Tanvuarannaz,di teror banjir? https://t.co/8nImgOgQWD,2016-09-19T15:10:00.000Z
939,WongMayIng,Melawat ke tempat kejadian banjir di Bagan Panchor petang tadi.... https://t.co/ahWtS7K2pB,2016-09-19T15:09:26.000Z
940,NurinsBeauty,#airlautpasangbesar#banjir https://t.co/TPELcaySpD,2016-09-19T15:09:10.000Z
941,prncesshoodie_,"@prncesshoodie_ "" ha3 dah tu nk aku menangis lg?? banjir bilik ni aku xthu""

""Sengal dy smpai da""

""haha dah la.aku lapar ni""

""Mengelak2""",2016-09-19T15:09:10.000Z
942,Jateng_Today,Butuh Rp 10 M Benahi Drainase Buruk Penyebab Banjir Brebes - Regional https://t.co/5FVkJuXv0O https://t.co/u0kZE4aW0X #Brebes,2016-09-19T15:08:48.000Z
943,annixah13,"@chikanovani tadi di depan blok m chik banjir sampe mobil ada yg mogok. Sama di beach, banjir juga.",2016-09-19T15:08:34.000Z
944,FasihaMustafa_,"Tiga tahun kot dengan dorang, kenangan tu bila ingat balek tipu la kalau tak banjir balek!",2016-09-19T15:08:11.000Z
945,ririndjunaediQB,Baru gubernur sekarang Balai Kota DKI banjir. https://t.co/oYYGEMKjup,2016-09-19T15:07:52.000Z
946,svtnujii,@apinxkbomi nangis se banjir,2016-09-19T15:06:56.000Z
947,Ahn_Hanyi,@realdobi92 ntar kalo ada banjir bandang aku pegangan ke batang kamu ya beserta sanak keluargaku,2016-09-19T15:06:32.000Z
948,MohdShaFiqqqq,@_zanhafiz tu laa org ckp tg banjir org tau da tg banjir gak mana je haha,2016-09-19T15:06:25.000Z
949,kyrashid,@aimanabilah17 banjir kt ne?  Bno ke?,2016-09-19T15:05:01.000Z
950,Gyl_anG,Banjir informasi banyak kontradiksi berhati-hati awas jalan… ♫ Hijau by Efek Rumah Kaca (at @ibisbandung) — https://t.co/JwEyob7HZf,2016-09-19T15:04:25.000Z
951,RatsRati,nak basuh baju ah jap gi ada kena bash oleh liesa ni banjir kat katil,2016-09-19T15:03:04.000Z
952,_zanhafiz,"@MohdShaFiqqqq tg banjir ngat ke? Haha rasa mcm bese jaaa 😅 sebab mmg tg dari dulu gitu kan, haha",2016-09-19T15:02:48.000Z
953,amin_______,Allahu dengar khabar port klang ape semua tempat kat klang tu banjir rasa risau pulak kat umi pergi kerja dari P.alam-->portklang hmm 😔,2016-09-19T15:01:48.000Z
954,Lunnnnn,"Kat psis tu dah la tanah mendap. Bila dah banjir, aku rasa lagi mendap tanah tu. Tenang ya adik adik disana.",2016-09-19T15:01:48.000Z
955,MohdShaFiqqqq,@_zanhafiz haih ingat kuala banjir jugak mcm tg hahaha,2016-09-19T15:01:41.000Z
956,jonru,"Kalau saya udah jadi presiden, banjir jakarta belum beres juga, berarti saya harus jadi Sekjen PBB :-D https://t.co/s1Lt4nCLnU",2016-09-19T15:01:01.000Z
957,_nrlnrasykn,"I'm at Selangor Mansion Roti Banjir Special in Kuala Lumpur, WP Kuala Lumpur https://t.co/oLDdI0JMlz",2016-09-19T14:59:28.000Z
958,Desaku_Mojo,"Semenanjung Pemalang, Mojo, banjir rendah https://t.co/cyFvqZg6aw",2016-09-19T14:59:19.000Z
959,riauaksi,"Banjir Rob Datang, Penyakit Pun Mengintai Warga Dumai https://t.co/70ALi417cf",2016-09-19T14:59:17.000Z
960,nnurfarhah,Risau plakk tgk berita klang banjir...,2016-09-19T14:58:38.000Z
961,ripgorip,"Mewek ya ampun, banjir banget 😭😭😭😭 sial nih film bikin baper 😭😭😭😭😭 ★ Sanam Teri Kasam — https://t.co/J9eWzxC9fK",2016-09-19T14:58:26.000Z
962,LilikKhoirudin,@Andi_ZaKi @Bg_MarOne @TPK_RI lah kok bisa banjir lagi toh,2016-09-19T14:58:11.000Z
963,windoe_poetra,@jonru wah mantap..ayo nanti ikutan jadi CAPRES ya bang supaya bisa beresin MASALAH INDONESIA (banjir.korupsi.macet dll) pasti beres g JONRU,2016-09-19T14:57:58.000Z
964,pertiwi_natalia,@jokowi martubung mulai banjir kira2 tahun 2015 bulan januari pak. Katanya tanggul jebol tpi saya tidak tahu pasti. Sampai saat ini,2016-09-19T14:57:55.000Z
965,mdhiqbal_95,Rumah banjir 😢 [pic] — https://t.co/21qiSMVQam,2016-09-19T14:57:31.000Z
966,publikbogor_id,Banjir Kasus Obat Palsu DPR RI Siapkan Payung Hukum Untuk BPOM - https://t.co/9xg7VsN1M8 https://t.co/RFRdsEVbo5,2016-09-19T14:57:01.000Z
967,pertiwi_natalia,@jokowi masyarakat martubung dan sekitarnya sangat kesulitan utk melakukan aktivitas pak. Kami tidak tahu mengpa banjir bsa tèrjdi pak.,2016-09-19T14:56:27.000Z
968,dyodoran,BANJIR,2016-09-19T14:56:23.000Z
969,gomezgurls,@awkaileest banjir air mata,2016-09-19T14:56:16.000Z
970,pieterpitojo,Banjir adalah luapan amarah air karena wadahnya dirampas oleh manusia... https://t.co/ObL32vv0LY,2016-09-19T14:55:44.000Z
971,redaksiWP,Puluhan Korban Banjir di Ciamis Mulai Terserang Penyakit... https://t.co/L47BeMfxxj,2016-09-19T14:55:42.000Z
972,pertiwi_natalia,"@jokowi kami sangat membutuhkan bantuan bapak, untuk menanggulangi banjir tersebut pak. Tidak ada jalan alternatif yg bisa digunakan pak.",2016-09-19T14:55:33.000Z
973,Ijo_Jersey,Yang dulu nantangin Allah (Tuhan) kalo Jakarta gak bakalan Banjir kemana itu orang??Jangan ngumpet dibalik... https://t.co/NK4IbACqHV,2016-09-19T14:55:01.000Z
974,DesiGnMe88,"Yeap,poli aku banjir,so? Bukan nya dapat cuti pun😂",2016-09-19T14:54:17.000Z
975,maseri345,"Adudu.. Kenyang lak.  Kena ketapang taksat🐰 
""Mau kuah banjir ke""
""Ye..ye""",2016-09-19T14:54:08.000Z
976,SchaHyra_,@noorfaizzan_ sudah kenyang jan .mcm mana kau di poli ? Banjir tu boleh ke kelass,2016-09-19T14:53:53.000Z
977,ekoptw,Banjir di Samarinda mencapai dua meter https://t.co/hncOch5OuM,2016-09-19T14:53:47.000Z
978,pertiwi_natalia,"@jokowi slamat malam pak, saya natalia, warga martubung, medan labuhan, sumut. Mohon bantuan pak, krna martubung setiap hujan pasti banjir.",2016-09-19T14:53:33.000Z
979,ardfebry,"Udah banjir, mati lampu, jomblo pula. https://t.co/SSCWiaPDry",2016-09-19T14:53:31.000Z
980,elfizal,Alhamdulillah akhirnya dapat juga kambing hitamnya banjir Balaikota. Ahok jagoan kalo cari biang keladi... https://t.co/XZs72UNLGK,2016-09-19T14:52:30.000Z
981,grace1wacth,kamu itu ibarat comberan yg mampet yang selalu buat hati aku meluap hingga banjir ;),2016-09-19T14:52:10.000Z
982,jonru,"Kalau mau banjir jakarta beres, saya harus jadi presiden #eh :-D https://t.co/xczQuTRjIi",2016-09-19T14:51:59.000Z
983,rafsankemal1,"Banjir di Kantor Ahok, Pertanda Laknat Menjelang Pilkada https://t.co/OauOuLwQH0 via @kompasiana",2016-09-19T14:51:50.000Z
984,endlessrove,"@RadioElshinta berapa triliun anggaran digontorkan tuk Terminal ini, kemaren banjir, sekarang atap roboh, @KPK_RI mana KPK?",2016-09-19T14:51:25.000Z
985,vap2or,@blancjsy ga banjir,2016-09-19T14:51:15.000Z
986,RMOLJakarta,Ahok Salahkan Lurah Soal Banjir di Jakarta https://t.co/9IV5TiEzwq,2016-09-19T14:51:12.000Z
987,dimas_wid,"Kasian JASMEV tiap ari kudu nutupi aib dan kelemahan junjungannya..di depan mata banjir jg?? ""@aditnamasaya: 😱😱 https://t.co/BapO4eIos7""",2016-09-19T14:51:12.000Z
988,CaesarAhmad17,@achanJKT48 busett n anak keblug bener msih ngantuk waduhh neng ati2 banjir banjir banjir,2016-09-19T14:50:39.000Z
989,mathsoul1,@SurYosodipuro bsjd tahun baru di jkt bukan pesta kembang api tp pesta banjir tak perlu beli miras cukup teguk air got mabuk dahh whuahahaha,2016-09-19T14:49:40.000Z
990,AmtiNews,Gereja Ingatkan Bahaya Banjir https://t.co/5SUmHTDt6i https://t.co/TD6Mv0OpJ4,2016-09-19T14:49:21.000Z
991,windoe_poetra,@jonru wah gimana kalau bang jonru ikut pemilihan gurbenur.kalau kepilih kan bisa beresin masalah banjir...,2016-09-19T14:48:35.000Z
992,studyindonesia1,"【banjir】

発音　バンジル

意味　洪水

ダジャレ→バジルで洪水",2016-09-19T14:48:33.000Z
993,hafizhelm,Boleh banjir jika hujan lebat berterusan begini ini nih,2016-09-19T14:48:04.000Z
994,bdrlhsymfz,@Kucing_montok aku pernah kena. Masa tu shortsem diploma lanjutan. Hujan lebat sepanjang malam. Tapi banjir dalam psis jelaa..,2016-09-19T14:47:35.000Z
995,yanaidriss,Bagitau mak yang psis banjir pastu dia tanya 'boleh balik ke' 😂,2016-09-19T14:46:54.000Z
996,intannraishah,psis banjir pagi tadi. https://t.co/ShiIRCoFSg,2016-09-19T14:46:49.000Z
997,Nadydev,"Dengan hujan yg seperti ini, kalo pun harus banjir aku bisa apa ??",2016-09-19T14:46:48.000Z
998,aimanabilah17,Doakan femeli kite yg kat sabak tu... Air dah naik dah start banjir.. Takutnyee😖😖😖,2016-09-19T14:46:27.000Z
999,soonkyut,"@nctese bukan cuma angin sih topan banjir gempa badai;"""")",2016-09-19T14:46:20.000Z
1000,NgapakBrebes,"Just info min
Kelurahan Limbangan Kulon 
Dari kemarin banjir durung surut https://t.co/ubs6bB3ZH3",2016-09-19T14:46:13.000Z
1001,afifahputri74,"gubernur baru wajah baru menuju perubahan yg nyata,yg psti bisa memimpin dng bijaksana,mmchkn masalah aplgi banjir sm macet tu #RebutDKI",2016-09-19T14:45:56.000Z
1002,winarto_sarsidi,"Ah ..bohong tuh , mana mungkin banjir berani masuk Balai Kota , mau diomelin sama koh Ahok
https://t.co/oREu4pv6aL",2016-09-19T14:45:33.000Z
1003,Hidayah_Dziyaul,So esok port klang banjir?,2016-09-19T14:44:44.000Z
1004,krimiyeri,mt banjir mulu capek.,2016-09-19T14:44:35.000Z
1005,mumtazah27,@nrsykn_ banjir betul baru tau 😂😂,2016-09-19T14:44:29.000Z
1006,azlubis,"Banjir di ktr sdiri? Mungkin banyak sumbatan ""uuk"" kucing 😂😂 https://t.co/AOiFznXDl5",2016-09-19T14:42:27.000Z
1007,myouijpn,"Mention daddy mommy banjir di mentab :"""""""""""")) makasih ♡",2016-09-19T14:41:57.000Z
1008,asetiaji,mau kerahin pasukan orange ngga jadi yaa atau sibuk menimba banjir  ? https://t.co/OKKVl3YLMg,2016-09-19T14:41:44.000Z
1009,aiminazri21,@SyafiqahKmrudin omg aku satu paket dah banjir rumah mcm mana nak increase to 3 😹 takpa telur aku ratah jaa 😌,2016-09-19T14:41:42.000Z
1010,harian_sib,Akibat Banjir Lahan Pertanian Pepaya di Stabat Rusak https://t.co/V1xyM0RqUi,2016-09-19T14:40:25.000Z
1011,MalangRedaksi,Kerusakan Hutan Jadi Pemicu Banjir di Desa Pujiharjo Kabupaten Malang https://t.co/Oq5QieV6mm #mlgredaksi https://t.co/KTyzoOV2bE,2016-09-19T14:40:21.000Z
1012,nadatulmujarob,@syaurahridzwan cikgu kata dalam tak banjir lagi kalau hujan malam ni tak tau lah,2016-09-19T14:40:11.000Z
1013,najibdann,banjir,2016-09-19T14:40:11.000Z
1014,HamzahSalam5,Banjir adalah nama yang diberikan manusia pada air untuk menutupi kejahatannya pada alam #TinjuMusuhAlam,2016-09-19T14:39:36.000Z
1015,petajkt,"@rafsankemal1 Flooding? Enable geolocation, tweet @petajkt #banjir and check: https://t.co/t5f2uXfbT4",2016-09-19T14:39:29.000Z
1016,allydazlkfle,@azreenjohare21 Aah tapi kampung shah kat kuala selangor  lagi banjir. Emm Kau kan aku tembak mati nanti tau.,2016-09-19T14:39:01.000Z
1017,ross_musa,Dtg awal bley skip pintu utama dri redah banjir. Masalahnye parking tenggelam hokey,2016-09-19T14:38:38.000Z
1018,cannottell,dah terapung pun  banjir lag.....,2016-09-19T14:38:32.000Z
1019,cannottell,"poli banjir.,.,.",2016-09-19T14:38:12.000Z
1020,tra_anyunt,Balaikota banjir lagi.. Masih mau nantang2 Tuhan koh @basuki_btp ?? Ga kapok? Klo kmn2 msh dikawal aparat mah gosah sok2an nantang Tuhan 😁😁,2016-09-19T14:37:52.000Z
1021,raaimamm,"Kampungnya banjir😂🌊
#airpasangsurut
#kasihan https://t.co/wGliSfeqiZ",2016-09-19T14:36:37.000Z
1022,asyranirodzi,@sofeanerrisya_ @Nrthrsyfqh_ fikirlah saya disekolah baru ini :') tadi banjir do,2016-09-19T14:36:02.000Z
1023,agtriady,Ini sapa sih yg ngirim2 banjir,2016-09-19T14:35:45.000Z
1024,ross_musa,Banjir kt port klang. Harini sumorang off day. Tadaa,2016-09-19T14:35:43.000Z
1025,VioArs,@tikalyca bae2 banjir pret.,2016-09-19T14:35:36.000Z
1026,JECNSCMl,@DongjunKim_ aku taunya banjir n.n,2016-09-19T14:35:10.000Z
1027,awkaileest,@gomezgurls tar banjir ehehe,2016-09-19T14:34:52.000Z
1028,Imnayeonic,@nctaye gak ada banjir disini,2016-09-19T14:34:48.000Z
1029,Hyungsloved,Wah 2k16 banjir jidat lebarnya bangtan ya heeem,2016-09-19T14:34:44.000Z
1030,Nrthrsyfqh_,Tadi aku kat rumah cam gelabah kasut basah pastu pegi sekolah tengok sekolah banjir allahu 😂,2016-09-19T14:34:41.000Z
1031,bernardtan2014,Skrg gk ad lg banjir heboh sjk kali Mookevart dan jln Daan Mogot direhab total. Enter gk tau kan? https://t.co/KnYR0nHHbG,2016-09-19T14:32:32.000Z
1032,LaOdeMuhammad,"Silaturahim Lintas Generasi
AMPI. (with Banjir, Dito, and 2 others) [vid] — https://t.co/ly4VBhq4mb",2016-09-19T14:31:43.000Z
1033,yanaseeb,Ratusan Rumah di Medan Terendam Banjir https://t.co/uSr3bW3P2f #Kabari,2016-09-19T14:31:25.000Z
1034,r0sdiyana,tolong ah jgn banjir.. seksa weh,2016-09-19T14:31:01.000Z
1035,Myrafify,"Psis banjir  👣🌬☔️🌊 andai lah boleh swimming, dah lama daa terjun… https://t.co/2mlbEU7dfp",2016-09-19T14:30:18.000Z
1036,ctNanaShiddiee,Jangan cakap sebab banjir konvo batal. Aku da apply cuti holiday lama nak mati oi. Honeymoon katako.,2016-09-19T14:30:12.000Z
1037,bernardtan2014,"Yg pasti spjg Jl. Daan Mogot krn gw tinggal disitu. Dulu Indosiar Samsat, rawa  buaya, pesing gk be lwt klo banjir https://t.co/KnYR0nHHbG",2016-09-19T14:29:35.000Z
1038,BeritaMalaysia_,"Trafik Sesak Di Lembah Klang, Banjir Landa Beberapa Kawasan https://t.co/YDoyhst1vl",2016-09-19T14:29:24.000Z
1039,bjackcroots,"@renatabellenia @laki2mu_selalu sini...pindah ke boutenzorgh,adem...anti banjir...cuma macetnya ajah yg bikin sutris",2016-09-19T14:29:09.000Z
1040,policyhyuna,@WLK_KNJ95 @WLK_Baesuzy kalo banjir km ngepel ya😏,2016-09-19T14:28:40.000Z
1041,dr_cerdas,"Musim Hujan & Banjir, Rajin-rajinlah Cuci Tangan Pakai Sabun https://t.co/CksohvpItN",2016-09-19T14:28:29.000Z
1042,hazrel1114,Banjir,2016-09-19T14:28:20.000Z
1043,madymardya,"""Tenggelam dlm banjir takpa..jgn terus tenggelam dengan dosa""",2016-09-19T14:27:28.000Z
1044,aqeel_do,Fail boh sistem perparitan kat png. Hujan lebat sikit dah banjir,2016-09-19T14:26:57.000Z
1045,NatashaAmera,@farid_rusydi97 jangan.. aku takut terus banjir rumah kau nanti 😭,2016-09-19T14:26:14.000Z
1046,TheNurIman,"Selangor Kecoh Pasal Banjir , Adakah Berkait Rapat dengan Hudud ? Ehh Tertiba Jadi Orang Kelante ahaha

Siapa Orang Klang ?",2016-09-19T14:26:12.000Z
1047,didimening,@Syambari @NgetopBanget @basuki_btp pdhl yg tggl di pinggir kali dah bnyk yg di gusur n di usir sm A Hook tp ttep aj banjir...banjir..banjir,2016-09-19T14:24:43.000Z
1048,MUHTARALI6,@Andi_ZaKi @Bg_MarOne @TPK_RI salah sendiri tuhan loe musuhin..hok..tobat gih..masuk islam n mundur jd gub..bru gak banjir,2016-09-19T14:24:16.000Z
1049,Kamil_Mahadzir,@yusrhmalik bagus.. Jaga jaga banjir haha,2016-09-19T14:23:55.000Z
1050,yoko_the83,@smoothy_curly @urbancikarang (((((((((( BANJIR))))))))  bu @NenengHYasin,2016-09-19T14:23:34.000Z
1051,Ndjaman,Habis hujan terbitlah banjir,2016-09-19T14:23:25.000Z
1052,mintcheol,abis main di banjir bojong soang https://t.co/bM387u1aHa,2016-09-19T14:23:09.000Z
1053,MaishazlinZ,Nak konvo macam mana dah banjir tu?,2016-09-19T14:22:57.000Z
1054,AiniHairani,@acapanbro bru nk feeling banjir klau aku ni plajar kusiss,2016-09-19T14:22:12.000Z
1055,Bennys_Chaniago,@TPK_RI kalau media media ahok masih bilang genangan bukan banjir.... Woiii Hok!! Anjing luu masih mau nantangi TUHAN!!,2016-09-19T14:21:14.000Z
1056,KShafiek,@_manja93 banjir la jawab nyer hahah😂,2016-09-19T14:20:31.000Z
1057,Laudy_syarief,@mata_indigo @SiBonekaKayu @benz_moreira @wartakotalive ini banjir sbtlnya dukung siapa sih. ..,2016-09-19T14:19:30.000Z
1058,AiniHairani,@acapanbro umah ko kne banjir ke tak,2016-09-19T14:19:20.000Z
1059,Qhawarizmie,@adilahidayah tu lah jarang dengar klang banjir teruk. Haha tabah la kak dils nama pun kerja. Demi sesuap nandos!! 💪💪,2016-09-19T14:18:59.000Z
1060,jaewonazi,@chaeyazi gua pasang lagi biar banjir,2016-09-19T14:18:26.000Z
1061,IlyaLubis,"Banjir dimana mana, keujanan 
Baru nyampe rumah jam segini 😵",2016-09-19T14:18:19.000Z
1062,WLK_KNJ95,@policyhyuna @WLK_Baesuzy sok banjir tuan mah:(,2016-09-19T14:16:39.000Z
1063,indan_kurnia,"Guru Cantik Ini Meninggal Karena Kanker, Tulisan Status Facebooknya Bikin Netizen Banjir Air Mata https://t.co/zQlq1RAorm via @TribunStyle",2016-09-19T14:16:38.000Z
1064,dulatips,Ada yang nantang banjir.. untuk ke sekian kalinya Tuhan ngirim banjir langsung ke kantor org yg nantang 😱,2016-09-19T14:16:34.000Z
1065,policyhyuna,@WLK_KNJ95 @WLK_Baesuzy ntar banjir mentab tuan😎,2016-09-19T14:15:57.000Z
1066,GarisMesra_33,"@BJRpatroman banjar curah hujanna gede wae, antisipasi banjir na rada di geber atuh, karunya nu kabanjiran",2016-09-19T14:15:56.000Z
1067,SharizadSuadi,Nasi goreng pattaya ft tempias hujan so pattaya banjir asid,2016-09-19T14:15:13.000Z
1068,angabie_all,"Mana akok gak bisa ngomong biasanya kalo banjir bilang sabotase
Sabotase cangkemu iku https://t.co/VG1DnQxZXu",2016-09-19T14:15:05.000Z
